tenure,MonthlyCharges,Churn,TotalCharges_log
37,95.15,0,0.8851460473311007
19,49.6,0,0.07515109651291045
13,73.75,0,0.07109525496849156
48,19.95,0,0.10149469643395208
67,50.55,0,0.8670488262997729
45,50.9,0,0.6267516565200446
48,70.95,0,0.9019174898372304
1,61.15,0,-1.63407436140381
8,19.5,0,-1.0323437822925434
11,79.15,0,-0.019074724476815623
71,116.25,0,1.4371633350498343
8,29.35,0,-0.8532192325012876
33,88.95,0,0.7889615044326097
70,20.15,0,0.3132676247882497
72,24.85,0,0.4892832930782582
72,64.45,0,1.065725668417724
38,83.45,0,0.8130888574645758
34,44.85,0,0.32697866741492804
55,20.3,0,0.14608734222684303
71,59.7,0,0.9813803517699169
27,56.7,0,0.41178811637747453
5,65.6,0,-0.5728909103304646
58,75.8,0,1.024191740834726
56,44.85,0,0.6855962141991323
23,20.75,0,-0.3515369702706617
62,26.0,0,0.40639311888243557
1,49.05,0,-1.7690749976000666
48,105.1,0,1.11197893680252
30,107.5,0,0.831692202958852
62,105.5,0,1.263969535356087
10,75.3,0,-0.10548573844110258
58,24.7,0,0.35913163985046964
37,19.85,0,-0.052652798231706543
71,71.0,0,1.103155449028397
63,19.35,0,0.24456332211051243
72,111.9,0,1.4001510529562626
3,20.25,0,-1.6310720538996935
50,114.35,0,1.1932108799910437
42,79.9,0,0.845174052847796
4,80.1,0,-0.5797873524493814
51,107.45,0,1.1812343440205095
11,70.2,0,-0.013830346153181636
70,85.95,0,1.2081699431028017
71,19.6,0,0.3026929673628879
1,25.0,0,-2.1774069215402942
14,80.35,0,0.13387475175081434
23,40.65,0,0.06504376979828673
24,52.5,0,0.21648442693576586
60,99.65,0,1.2091465231654104
26,19.8,0,-0.3883820692572247
64,96.9,0,1.247134404813914
2,72.6,0,-1.063088287912125
4,35.0,0,-1.1423973618519923
25,25.5,0,-0.18841254621140774
22,20.15,0,-0.44145794957397094
48,83.45,0,0.9448288242368924
52,80.95,0,0.9979853338598471
35,53.15,0,0.5086376956402733
1,19.5,0,-2.3255899645977673
34,105.35,0,0.9120367295428884
46,19.2,0,0.03869168889132255
3,20.85,0,-1.5337513769401105
72,92.4,0,1.2920501167438319
33,20.1,0,-0.24112060296698756
36,104.5,0,0.9114196379800918
15,105.35,0,0.3754266921609272
28,19.55,0,-0.28058599027537606
61,88.65,0,1.1404654067736362
70,24.05,0,0.45256928959294457
1,19.2,0,-2.3347814527377113
41,74.7,0,0.8210585589837334
66,108.1,0,1.3322907605316638
23,68.75,0,0.42539764281904396
1,71.1,0,-1.5414858687996131
2,20.1,0,-1.8964767540184493
42,103.8,0,1.011608041083151
52,19.2,0,0.1318995260817851
49,81.35,0,0.9719734100153399
17,19.7,0,-0.5720684401661691
15,94.0,0,0.35354874030045624
9,20.15,0,-1.026448415020897
10,24.4,0,-0.7541471012808039
32,54.65,0,0.47522732124433026
60,93.25,0,1.1914268412755147
70,51.05,0,0.9029385512645564
12,69.85,0,-0.011744884450889158
63,63.55,0,0.964763706919178
57,90.45,0,1.1296593385373475
10,25.7,0,-0.7597983690157563
13,20.4,0,-0.7363046729236346
32,19.9,0,-0.21776940182923574
45,70.05,0,0.7960845884083925
53,84.6,0,1.0289728754129805
65,19.85,0,0.24613869470287025
72,49.2,0,0.8935751060293066
70,80.15,0,1.17231003596094
66,63.85,0,1.0024814389617853
10,24.8,0,-0.8322161794834193
32,74.75,0,0.6130094229065252
30,86.45,0,0.6790255136793744
26,51.55,0,0.2599243571605538
66,61.35,0,0.9919867153675246
35,19.15,0,-0.1811501673841524
72,113.65,0,1.4042428554467725
53,18.7,0,0.10223833391828284
7,35.5,0,-0.7648789093938816
55,21.0,0,0.21759205405006637
6,89.75,0,-0.27053928887048495
67,60.5,0,0.9419604436120576
8,60.9,0,-0.2713280737051995
72,115.8,0,1.4199988877735852
61,103.9,0,1.260302389886328
3,86.05,0,-0.7766856543900399
42,22.95,0,0.10751123241858662
22,75.8,0,0.39735427239141663
1,20.0,0,-2.31056567164984
56,106.8,0,1.2063439448153115
67,83.85,0,1.1710453573451363
45,50.9,0,0.6172534696620684
68,92.2,0,1.254836485887559
56,86.4,0,1.091898468263789
54,97.2,0,1.1175820365976428
20,20.65,0,-0.44502323727021936
52,105.1,0,1.146892741404177
26,81.9,0,0.5545553215661961
24,89.55,0,0.5862934147555552
72,112.6,0,1.404430825074191
59,76.75,0,1.0417497807107894
25,75.5,0,0.4989290693055377
50,39.7,0,0.5092344565285266
23,78.55,0,0.4796211954247374
53,61.1,0,0.8534893336448425
45,18.85,0,0.010028647625979126
46,64.2,0,0.7852139043454996
7,74.35,0,-0.29236969375887195
2,20.55,0,-1.999243632628253
16,68.25,0,0.16641840446115194
70,113.65,0,1.3719968173864647
58,94.3,0,1.1734221684444133
50,82.5,0,0.9898574553810817
5,55.8,0,-0.649672781153779
70,25.15,0,0.5118405970214496
25,20.8,0,-0.38444929675676565
46,84.8,0,0.9561092005051681
17,61.95,0,0.1412484275545058
32,19.75,0,-0.1948123366626102
29,33.75,0,0.10443308256262075
41,80.55,0,0.8357922819347215
65,105.05,0,1.3037756094472803
27,19.6,0,-0.2610399782297491
72,79.5,0,1.1791239498632713
54,59.8,0,0.8324510251196413
12,45.05,0,-0.304737188839215
63,102.4,0,1.259809223762651
1,20.75,0,-2.288687006215961
23,19.5,0,-0.3710751677580324
71,87.95,0,1.252149118732646
50,19.85,0,0.06221052281572359
26,105.45,0,0.7210982227423365
26,60.7,0,0.3904880898432211
70,88.55,0,1.2463589376526658
67,60.4,0,0.955297805773754
68,56.4,0,0.9544695674653649
25,54.75,0,0.24579442192388098
69,79.45,0,1.1613501687921577
28,50.8,0,0.3024010190881322
67,92.45,0,1.2297660674580129
23,95.1,0,0.6246653256953509
71,93.2,0,1.2657878651781038
64,49.85,0,0.8254813745002397
11,55.6,0,-0.23961850418213876
19,84.75,0,0.4114110393531235
71,82.0,0,1.2152858698656357
1,19.85,0,-2.3150350670391378
59,24.45,0,0.34841635015884515
5,34.25,0,-1.027016504342121
18,101.3,0,0.4630384476908125
48,19.95,0,0.057969610390221825
66,95.3,0,1.2430784841478517
19,58.2,0,0.12626386366124343
14,55.5,0,-0.06605540259569291
2,19.2,0,-1.9375306383067414
72,113.65,0,1.4087195131058456
35,46.35,0,0.41520907743573776
2,20.05,0,-1.8536650016687664
42,84.35,0,0.8919455073833232
37,80.05,0,0.7871989120495944
59,79.2,0,1.0483639617903984
60,100.5,0,1.2183071724142513
11,65.15,0,-0.10298457840949678
40,102.65,0,0.9791841511679421
52,94.6,0,1.1048569906218781
54,108.0,0,1.1899245099973528
46,100.25,0,1.0701801120041556
30,85.45,0,0.6720869345700075
47,20.15,0,0.1268297277881353
18,54.4,0,0.07138815863469927
65,59.95,0,0.9501369540505904
63,19.15,0,0.200238396023837
34,88.85,0,0.7832952696949972
2,19.65,0,-2.044063737769617
56,93.15,0,1.1325312399285925
40,19.1,0,-0.05595658052816713
24,60.45,0,0.3261791564829172
44,61.5,0,0.7226799859253871
39,59.3,0,0.5925306564654753
22,49.45,0,0.11795530001751757
71,99.0,0,1.3168624105237006
57,109.4,0,1.2410181547964454
38,95.0,0,0.8953653621352013
43,84.85,0,0.9047278065416823
41,86.2,0,0.8499805476196163
3,46.1,0,-1.1684666816901859
35,73.45,0,0.7085317900228391
15,19.65,0,-0.5862935920346672
7,19.5,0,-1.1758791630913459
72,66.75,0,1.0710252928034039
4,18.85,0,-1.4373978464469261
12,21.05,0,-0.7345244928232875
18,46.4,0,-0.0306933704252269
24,78.6,0,0.4808371780150542
72,95.1,0,1.2972689524097696
65,25.75,0,0.41246628085587533
20,20.35,0,-0.4087079105344596
40,25.25,0,0.10298108550447782
62,90.7,0,1.1707831867234142
61,79.4,0,1.07886534950806
71,56.45,0,0.960267723548943
54,45.2,0,0.6596984676430501
38,94.9,0,0.8996893824274917
70,116.55,0,1.4063953570696233
22,20.55,0,-0.37153844954871923
72,20.8,0,0.36003338977506677
27,69.05,0,0.46255215602479277
63,104.8,0,1.2744560110558998
11,20.0,0,-0.8662571190310809
11,19.7,0,-0.8539364510169467
18,20.05,0,-0.5397686435121754
72,105.5,0,1.3580523322452962
62,89.8,0,1.1755740645016326
71,96.35,0,1.2902884690342833
71,99.65,0,1.3273320831043027
71,116.1,0,1.4183806991517414
12,19.7,0,-0.8421361505569921
8,20.45,0,-1.0317708204017917
53,64.15,0,0.877816564977082
31,84.85,0,0.7020103144458857
66,115.8,0,1.390114581609402
72,110.45,0,1.3932737381924443
72,115.55,0,1.4185194585802559
51,75.2,0,0.9469734798728074
72,19.8,0,0.3147889219730581
48,102.5,0,1.0895957841056594
10,91.1,0,0.0760882930931807
27,69.35,0,0.5074747914365637
31,75.25,0,0.6295890733887843
66,63.85,0,0.9891485717765244
27,89.2,0,0.6398969081331076
23,83.2,0,0.5405324068131692
18,19.0,0,-0.5568223965850675
28,25.55,0,-0.14864326715287282
36,95.0,0,0.8685907423864186
35,20.75,0,-0.12301385850672829
72,97.0,0,1.3206073779117498
30,105.7,0,0.8199136556263081
23,24.8,0,-0.20365115772525844
12,54.3,0,-0.16525531383944095
5,84.7,0,-0.48342687641766546
72,82.15,0,1.1924784787958689
72,116.4,0,1.4355964403947985
20,44.35,0,0.05158724656656501
27,56.15,0,0.32557343895033675
6,50.95,0,-0.6349539287264193
17,92.6,0,0.38354544922270745
12,19.45,0,-0.822451573352716
29,45.0,0,0.22696630308296528
46,94.65,0,1.009443685796097
67,54.2,0,0.9368174609640141
1,18.9,0,-2.3441104744725503
65,109.4,0,1.3313297767183228
12,34.0,0,-0.4089187705737531
15,19.45,0,-0.5711558551277901
72,78.85,0,1.1901949805923169
65,105.1,0,1.2777168718341125
13,55.15,0,-0.08638016490360825
7,71.35,0,-0.313542760009587
68,44.95,0,0.8007278977490822
17,19.45,0,-0.5217351945980829
3,30.4,0,-1.4525827950934642
65,58.9,0,0.9398792508472481
71,97.65,0,1.282958691260549
50,69.5,0,0.8645829187157357
1,70.6,0,-1.5458246336083632
60,59.85,0,0.8951830954274456
38,78.95,0,0.7540125320198848
51,90.35,0,1.051641547520766
72,25.1,0,0.48460513954575185
41,94.55,0,0.9389655284133067
64,25.55,0,0.43473241598570433
10,20.55,0,-0.756966332212179
4,94.9,0,-0.53622344327108
56,68.75,0,0.9331037507047465
13,20.2,0,-0.7085279727754186
65,20.4,0,0.31470083211569577
50,100.2,0,1.1064240092606337
63,25.25,0,0.3809169463277737
49,109.2,0,1.1368468428608205
72,111.95,0,1.3972129164815656
23,23.85,0,-0.19331814042043652
9,75.2,0,-0.18521256531115607
66,25.3,0,0.41905864203617615
67,116.1,0,1.3820326389880315
10,19.85,0,-0.9242041223890636
34,20.05,0,-0.14237710398718148
35,19.7,0,-0.09694569237633525
7,44.65,0,-0.6055549627171547
72,68.4,0,1.0833491998183231
15,59.65,0,0.009885022196431668
47,90.05,0,0.9835763766524915
29,48.95,0,0.2733882560662862
72,53.65,0,0.9279527732156043
45,73.85,0,0.855916222156364
8,43.45,0,-0.562732184784264
70,98.9,0,1.296854325579408
21,20.35,0,-0.4373240524419674
26,82.0,0,0.555917984599674
4,24.1,0,-1.524426583335618
27,78.2,0,0.5546752355921756
72,109.55,0,1.3857903805040206
44,77.55,0,0.8741551716623759
22,84.75,0,0.4706650792970626
53,74.1,0,0.9361268876196679
32,83.7,0,0.7019866472039861
5,71.45,0,-0.5174535676814507
46,56.9,0,0.684416639535936
70,79.25,0,1.186800197744025
52,106.3,0,1.1595860701592124
18,57.65,0,0.09413462672424222
56,85.85,0,1.0753966572978058
40,60.3,0,0.656638867427534
2,81.5,0,-1.0308170524524356
72,114.05,0,1.4167771016564614
61,20.25,0,0.25188936156513103
35,25.6,0,0.0339417508132881
29,19.4,0,-0.2687400906175801
5,24.3,0,-1.1585625114529332
62,89.1,0,1.174327091485846
65,84.2,0,1.140846013666243
36,20.25,0,-0.10764999355414732
39,59.8,0,0.6294162672254556
33,20.1,0,-0.1984130858267197
9,75.6,0,-0.1585855187228653
39,81.9,0,0.8273037022778753
56,24.15,0,0.3093036781514533
24,89.55,0,0.6065335244070781
17,90.95,0,0.39623447141406576
68,25.25,0,0.43952821533172515
13,19.85,0,-0.7588118530078658
70,58.4,0,0.979942335915843
18,77.8,0,0.2896015019285377
44,20.0,0,0.0053799736431977205
58,100.4,0,1.188749306081449
14,80.05,0,0.16499196877032027
23,20.9,0,-0.3928876781717525
71,54.5,0,0.926996644865544
72,109.7,0,1.386674987460676
51,44.45,0,0.5846957399495735
67,35.7,0,0.6809011899108567
13,19.95,0,-0.746610328829172
26,87.15,0,0.6105888365497562
50,75.7,0,0.9429582403503628
72,80.2,0,1.1848777052342918
11,51.1,0,-0.2952335770562296
43,75.2,0,0.8339659044084784
71,85.45,0,1.2458002013400435
49,84.5,0,0.9478436405217759
53,53.6,0,0.7576272219208361
20,68.7,0,0.315471196697202
1,49.5,0,-1.7634943518062485
3,107.95,0,-0.6131170649030128
16,73.25,0,0.21005756339656845
68,80.65,0,1.1415129790240521
71,80.7,0,1.1838787209198418
72,26.25,0,0.5268140511441728
24,34.25,0,-0.01869865957192954
1,20.05,0,-2.30908296468017
20,107.05,0,0.5819759997218142
4,50.3,0,-0.8513583164533006
71,86.4,0,1.2329202074942918
44,106.05,0,1.0374668687110187
15,19.9,0,-0.6095184767184119
46,24.45,0,0.13859575988753478
53,19.4,0,0.1638989587365227
21,80.35,0,0.4463414664023057
3,20.2,0,-1.750059438527186
52,100.3,0,1.131403084336102
13,88.95,0,0.19208789273541702
6,59.45,0,-0.5413314634036154
49,78.0,0,0.934539734977718
1,25.4,0,-2.1678879887510147
18,71.1,0,0.2365762654064931
57,95.0,0,1.1651056123681616
72,106.1,0,1.3827200787370644
63,90.05,0,1.1959926142824266
34,103.8,0,0.874101298940653
17,92.55,0,0.39719993660576364
12,20.05,0,-0.7229010847798346
18,73.15,0,0.26497763756439185
71,116.05,0,1.4174010044002774
17,66.7,0,0.14493173652664473
59,100.05,0,1.2189117459021046
72,21.15,0,0.31687740645465007
37,96.1,0,0.9049329429726538
2,100.2,0,-0.9069347931119103
63,59.0,0,0.9152391592677966
1,49.8,0,-1.7598014802781983
61,81.05,0,1.069366608754354
27,95.6,0,0.692915419172603
4,82.85,0,-0.611169303284832
14,86.0,0,0.19331995720533668
64,111.15,0,1.3072323052052623
51,60.5,0,0.8079781905482535
41,65.0,0,0.6774888990749866
25,19.05,0,-0.3829640209366425
54,104.1,0,1.177370856176863
54,30.4,0,0.3997608201264027
18,75.9,0,0.29619293888862924
7,100.4,0,-0.11021351514379785
2,19.9,0,-1.9974442721097683
70,95.0,0,1.2749896591118737
10,45.8,0,-0.4177686038641021
3,19.6,0,-1.63207121755409
48,26.3,0,0.23522674542742789
4,48.25,0,-0.895324066757876
71,76.05,0,1.153816598487359
68,76.75,0,1.1300704209751293
36,79.2,0,0.7523555915567847
28,39.1,0,0.15613696046119774
66,116.25,0,1.383811272132017
48,19.85,0,0.04405196306813923
22,56.75,0,0.2644526637232107
18,75.4,0,0.2995191281299522
66,20.55,0,0.28891326034533976
69,110.05,0,1.348623019762969
27,90.15,0,0.6502171370596656
39,20.7,0,-0.07020651157661627
58,105.2,0,1.2382904561094896
31,49.85,0,0.3595826778403473
55,77.75,0,1.0027444790164155
12,78.85,0,0.0167775087761708
60,80.6,0,1.0949681455412235
26,49.5,0,0.24544995893892646
64,74.35,0,1.0709270748119106
59,106.15,0,1.2413669982866984
28,80.6,0,0.6025488302805316
2,20.05,0,-1.9974442721097683
6,20.6,0,-1.2364586213776727
57,97.55,0,1.1720706681509874
32,91.35,0,0.7613717160882241
30,83.55,0,0.6868705630387879
58,71.6,0,0.997440374208899
19,20.2,0,-0.49996402010976654
21,54.6,0,0.17217478188679208
5,64.4,0,-0.6164422887152162
72,91.95,0,1.2761215579148537
29,100.55,0,0.7469839612276437
72,90.45,0,1.271481898301447
46,80.0,0,0.9255927679591414
15,69.5,0,0.14165553040077375
5,75.6,0,-0.46778043456738616
1,19.95,0,-2.312051913085237
65,79.4,0,1.110548750735648
1,19.7,0,-2.319536732710625
40,55.8,0,0.6131049594011762
66,105.65,0,1.2973919205331408
23,91.1,0,0.5894623600517478
2,43.95,0,-1.4308463537273912
6,44.7,0,-0.7011828820895787
56,24.45,0,0.3019740793943274
4,19.5,0,-1.3510871326987628
36,91.95,0,0.8428465321741218
72,25.2,0,0.4604986063969912
6,19.45,0,-1.2531143447904485
36,20.85,0,-0.10583151480318993
39,23.8,0,0.03570138106361536
67,75.7,0,1.109189184000342
1,19.2,0,-2.3347814527377113
72,80.85,0,1.1968225797337761
64,85.0,0,1.15929062065472
23,79.35,0,0.4769953791079904
4,44.55,0,-0.841010484736599
72,115.15,0,1.4212919148228418
56,85.6,0,1.0894114557379582
8,64.1,0,-0.32782150590369336
69,20.2,0,0.29775642142177466
8,59.25,0,-0.41719843648380106
14,80.45,0,0.1787008117860791
68,78.45,0,1.1418812592751149
20,54.0,0,0.13257829422204617
17,75.4,0,0.2728467666071993
44,20.5,0,0.00841095078561527
1,44.75,0,-1.8250824703520572
46,79.2,0,0.8958077881468004
1,35.9,0,-1.9591179180331588
9,88.05,0,-0.03926020156661921
1,19.55,0,-2.3240711380563868
48,29.5,0,0.3184775020100452
72,100.9,0,1.3509927062038347
47,20.25,0,0.11698829247677597
59,94.05,0,1.1592337873878684
69,85.4,0,1.201582851677672
15,38.8,0,-0.2162708422730771
56,99.8,0,1.1628098547639973
11,36.05,0,-0.4676259362424948
13,31.65,0,-0.48748035201630147
66,110.6,0,1.3298963246236024
57,20.1,0,0.15106081836249996
41,98.05,0,0.9610883002393866
10,45.25,0,-0.4285569337139402
4,55.9,0,-0.7930009367114065
33,107.55,0,0.9047107087921126
37,19.8,0,-0.10062202163440018
21,36.0,0,-0.055916671551555434
48,99.0,0,1.0689331818658656
51,56.4,0,0.7682089051668599
27,19.85,0,-0.37133985805574937
2,69.3,0,-1.0650988603958746
39,90.7,0,0.8636796512373762
24,24.6,0,-0.2270472090153302
5,63.95,0,-0.6140932322965806
4,64.4,0,-0.7563523705801841
12,19.45,0,-0.7731453115505883
48,20.15,0,0.0879869670028061
47,24.55,0,0.19139042998048608
11,61.25,0,-0.09732941050532552
14,82.65,0,0.20443176645240185
2,74.75,0,-1.102444033128377
13,93.8,0,0.24315689670641197
14,54.25,0,-0.061488666085956
68,111.75,0,1.355344308599154
18,49.85,0,0.008914684181940717
27,100.75,0,0.738805266729494
24,53.6,0,0.2694458403323509
68,60.65,0,0.958787958442474
6,49.45,0,-0.6209695362942464
67,60.05,0,0.9616269489065059
64,90.25,0,1.1755297704178067
72,64.95,0,1.0423122203239148
62,20.05,0,0.24458796794456678
35,24.15,0,-0.030616724289914948
71,90.35,0,1.2482095712076342
54,94.1,0,1.1091953425679366
43,40.45,0,0.502785073758558
72,19.9,0,0.36348485476265036
15,99.7,0,0.37841652199642073
54,114.65,0,1.2204231959232357
60,53.6,0,0.8306437019584851
24,20.75,0,-0.34916912698169583
68,19.95,0,0.2636882754591556
30,69.1,0,0.5591405628478303
42,95.55,0,0.9516452988471733
38,20.25,0,-0.028894672594529387
41,68.6,0,0.7571616368093375
7,19.45,0,-1.1378546970427907
53,108.95,0,1.185313917374739
32,19.4,0,-0.1780842350321684
3,80.5,0,-0.8092200584318399
66,75.1,0,1.10326737175575
47,104.1,0,1.118274344643252
63,83.5,0,1.1536503139895455
53,19.65,0,0.08484249304573506
71,104.15,0,1.3431078471110418
16,74.55,0,0.19676216321880172
71,109.7,0,1.3871325946897157
54,65.3,0,0.8816162912923315
4,19.65,0,-1.5729656703137422
12,19.8,0,-0.895324066757876
10,75.05,0,-0.051027246615305825
25,20.95,0,-0.3389064045259519
8,19.2,0,-1.0331085514616096
5,74.65,0,-0.4976092785440191
20,81.45,0,0.4187791348719848
56,98.7,0,1.1799821592067463
72,24.9,0,0.48505777950450235
19,89.1,0,0.39954941627880947
72,101.35,0,1.3395300575589177
49,98.35,0,1.0876799249901623
2,20.7,0,-1.89571315565367
72,111.65,0,1.3964169680281513
57,19.75,0,0.24859227304114986
13,52.1,0,-0.1500804405292536
62,80.4,0,1.0992942738965923
1,19.75,0,-2.3180325631344734
10,95.1,0,0.00844694524262414
25,19.9,0,-0.31954390698789154
62,38.6,0,0.629868120669688
40,80.0,0,0.8173520388976898
43,86.45,0,0.8924514002111337
13,43.8,0,-0.2270472090153302
61,115.1,0,1.3108304081042175
66,79.85,0,1.1302728836954332
71,19.7,0,0.31531719991060525
70,89.0,0,1.2450428834211278
3,107.95,0,-0.6229482050032271
24,54.95,0,0.28495260979224146
35,19.65,0,-0.11563585752508365
46,74.8,0,0.8878659530720703
68,25.75,0,0.4241793351381632
47,25.4,0,0.17987757295784562
67,19.25,0,0.2961248723676743
53,110.5,0,1.1979719960569637
51,30.05,0,0.36340338365908686
69,105.0,0,1.3373640909183062
10,73.55,0,-0.12940168813445543
33,20.05,0,-0.15119537053993248
31,98.05,0,0.8000710146736418
17,19.35,0,-0.636167314747233
72,83.3,0,1.2197220911361915
34,84.05,0,0.76424840364815
29,89.65,0,0.6996985215034279
16,38.9,0,-0.15590934116969998
25,55.1,0,0.3370463838113358
4,20.5,0,-1.4762716954345232
67,20.05,0,0.24416885621137446
63,19.7,0,0.25045055619276474
51,79.15,0,0.9654388068309454
18,19.65,0,-0.4544046659542038
1,19.3,0,-2.3317025428416556
58,79.8,0,1.0396808553598815
27,19.15,0,-0.3311635638656396
33,79.95,0,0.714069500560804
43,24.45,0,0.09441690667383719
54,95.1,0,1.1096816772766644
61,106.35,0,1.2888497049666272
72,64.8,0,1.0656926513400076
34,99.85,0,0.8507454140410029
16,20.1,0,-0.6131170649030128
8,19.35,0,-1.0699508536525233
46,20.2,0,0.04503705475583093
18,20.35,0,-0.5208092161849822
31,87.6,0,0.7231491578673067
12,20.3,0,-0.830555047096951
16,112.95,0,0.49283522178816935
9,69.05,0,-0.1681153096200839
49,85.3,0,1.0073370579863528
64,81.3,0,1.1175638075796779
38,25.05,0,0.07582989678345355
31,73.55,0,0.5593637356987323
18,88.85,0,0.38945356294599787
71,24.45,0,0.4404109587751549
45,112.2,0,1.1056069257141672
18,25.3,0,-0.3919976309300814
29,39.5,0,0.14821958254475578
70,79.15,0,1.1651844317231401
4,40.05,0,-1.0311983845664074
47,20.55,0,0.10677386123492995
68,72.95,0,1.0957929894174072
2,49.25,0,-1.350132098577521
48,97.05,0,1.0621430416483437
30,70.4,0,0.5443383542966184
15,46.3,0,-0.1797369922416171
70,64.95,0,1.0430659165370229
4,69.55,0,-0.6825900414562511
2,20.3,0,-1.889637804421192
47,94.8,0,1.040918911495441
57,53.5,0,0.7906370103394662
57,19.9,0,0.1668373240407829
72,112.4,0,1.3982790588845637
13,44.8,0,-0.2632064740604843
30,104.1,0,0.8079083000691488
38,101.15,0,0.9209707340450414
62,97.95,0,1.2086741754305907
4,20.4,0,-1.3662435373752786
4,19.9,0,-1.4952502966786763
61,107.75,0,1.26729511696551
50,101.9,0,1.133900095674033
12,19.35,0,-0.84495923886193
26,50.35,0,0.2512557209031724
64,65.8,0,0.9730622672961241
53,46.3,0,0.6811826670568745
25,35.05,0,-0.006598417379174776
55,103.7,0,1.1785787036527604
1,49.85,0,-1.7591881226420036
67,106.6,0,1.3328158743981295
34,65.0,0,0.5777873657089522
15,19.65,0,-0.7145817591488665
2,20.0,0,-2.0156759216284152
25,19.5,0,-0.31287951756456667
10,24.0,0,-0.8249126738651433
70,19.7,0,0.28171014638587377
69,106.4,0,1.333435112376245
37,26.45,0,0.041053156300459574
48,19.25,0,0.001206380917234929
9,19.9,0,-1.023050706410971
17,79.85,0,0.3026480611408208
1,19.65,0,-2.3210445399434643
56,24.95,0,0.3382351743406065
12,89.15,0,0.13355089001680745
72,59.75,0,1.0025399018983843
72,55.65,0,0.9435770372302353
71,20.9,0,0.34845807809694657
4,20.05,0,-1.4279565316967902
3,50.4,0,-1.1355957163581238
53,20.25,0,0.12816788724160227
60,101.4,0,1.233384638189545
71,118.65,0,1.4307874298273342
7,64.95,0,-0.34079420770492236
19,20.25,0,-0.4976092785440191
26,44.45,0,0.20380060933397526
45,24.45,0,0.15137571347036674
54,20.1,0,0.14631820656159208
36,74.9,0,0.7081452314329332
10,19.6,0,-0.9358794739773788
70,68.95,0,1.0837791381860564
2,20.05,0,-1.9049386456047057
46,70.6,0,0.8294873461081007
14,25.55,0,-0.5160328679477041
2,90.75,0,-0.985961691380974
72,103.2,0,1.3429046798516944
38,20.4,0,-0.08587749517449157
34,19.7,0,-0.14550231347261744
35,89.85,0,0.815865210659316
3,26.4,0,-1.2122807106082087
7,69.55,0,-0.3068225010743376
69,46.25,0,0.8079682066737511
63,109.85,0,1.3116588261076325
49,98.7,0,1.0916641482744842
53,96.75,0,1.1268819096970177
60,89.55,0,1.1298261872780302
49,39.2,0,0.47796228798653423
19,78.7,0,0.3492503787587807
42,19.35,0,0.010028647625979126
56,21.2,0,0.2320161665694127
30,101.5,0,0.765895440594445
5,75.15,0,-0.4831892553818572
65,103.15,0,1.29263316905105
67,75.1,0,1.1096324454515496
18,20.1,0,-0.46878560795182167
29,85.8,0,0.6545354279670111
72,107.45,0,1.3674266377276343
37,58.75,0,0.5908216258565854
47,19.9,0,0.062111455843733156
19,20.2,0,-0.4915603534026052
12,25.4,0,-0.6241384274205095
72,109.65,0,1.3852368631198275
67,89.55,0,1.2192938232864974
2,61.2,0,-1.1887598914534352
43,51.25,0,0.5760808302913878
61,106.2,0,1.2531130167584321
23,69.5,0,0.41146761544731486
24,20.3,0,-0.3847873534732339
60,116.05,0,1.3047619793610747
13,104.15,0,0.26170126462291704
25,78.35,0,0.4778775313916174
71,65.15,0,1.0606536142859972
52,20.1,0,0.14591413785859103
3,60.65,0,-0.9119552771043392
17,55.35,0,0.047104077883446734
51,23.95,0,0.22069834735981944
47,85.3,0,0.9790475799433555
71,90.3,0,1.2444581792061686
63,19.95,0,0.23007680832342692
18,84.95,0,0.3274319882251723
23,49.45,0,0.1689277101836075
6,89.35,0,-0.2537077771643894
60,97.2,0,1.1735999256920377
13,25.15,0,-0.5877903141023703
49,95.4,0,1.0515604930182652
22,81.7,0,0.47208688346338445
72,105.55,0,1.357907704938355
26,19.65,0,-0.339220641711631
53,20.9,0,0.18361204621526786
49,55.35,0,0.7021404682197074
5,55.8,0,-0.7060322424210985
69,24.6,0,0.4211788114372055
48,45.0,0,0.5888951235235999
5,20.05,0,-1.3685327326605392
69,73.7,0,1.0872526690514328
60,20.5,0,0.21164451871711698
51,24.95,0,0.256355277171165
65,19.9,0,0.25857629612314376
41,35.45,0,0.30457611398527235
60,60.8,0,0.8974792306379002
70,80.4,0,1.1852757609939775
42,20.75,0,-0.006598417379174776
18,74.8,0,0.32501045955320396
45,50.25,0,0.5960188903654231
12,79.8,0,0.0994451081392206
69,24.25,0,0.4075707471133744
5,68.95,0,-0.5520284371421575
62,48.7,0,0.7850171272115953
5,50.55,0,-0.776939306951272
42,95.05,0,0.9538456906190834
5,20.55,0,-1.3558843709357078
41,35.4,0,0.3137971927591372
60,89.45,0,1.1373356350698296
46,19.4,0,0.07834470435981354
28,20.5,0,-0.25893625011923194
68,117.2,0,1.3974340485521288
36,92.9,0,0.8574397723660135
6,60.9,0,-0.45010921834163564
27,50.35,0,0.3133338453884326
44,19.9,0,0.010602818714706539
68,84.7,0,1.184533973241292
37,100.3,0,0.8866527039309092
37,40.55,0,0.30421785763529896
24,20.15,0,-0.388994556550074
11,78.5,0,0.014963572282750292
46,60.75,0,0.7606935486826367
11,64.05,0,-0.09392683442594482
8,74.6,0,-0.27477661649548923
64,97.0,0,1.2585358261991149
57,20.65,0,0.1723961874242424
24,49.3,0,0.22929432132392877
